latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
30.31455,119.78386,304.03,1,1,2022-02-26,0242,T,53,6.1NRT,288.8,5.5,D
30.26426,117.30477,300.69,1.16,1.07,2022-02-26,0242,T,40,6.1NRT,289.19,4.96,D
30.20222,117.33141,306.26,1.16,1.07,2022-02-26,0242,T,63,6.1NRT,288.24,9.11,D
29.79053,117.2702,342.17,1.15,1.07,2022-02-26,0242,T,93,6.1NRT,287.41,60.24,D
29.03199,119.59864,300.26,1,1,2022-02-26,0242,T,29,6.1NRT,285.06,3.47,D
28.95465,120.06277,302.38,1,1,2022-02-26,0242,T,26,6.1NRT,289.57,4.1,D
28.80281,120.21561,305,1.01,1,2022-02-26,0242,T,55,6.1NRT,291.1,5.79,D
28.78615,113.2963,304.93,1.93,1.36,2022-02-26,0242,T,52,6.1NRT,286.64,17.01,D
27.17351,120.36481,303.16,1.03,1.01,2022-02-26,0242,T,55,6.1NRT,291.57,4.67,D
27.06236,120.2477,303.28,1.02,1.01,2022-02-26,0242,T,48,6.1NRT,290.8,4.68,D
26.3262,119.4394,305.3,1,1,2022-02-26,0242,T,61,6.1NRT,290.42,5.69,D
26.32472,119.44932,320.35,1,1,2022-02-26,0242,T,80,6.1NRT,291.17,17.27,D
26.27015,119.50414,302.22,1,1,2022-02-26,0242,T,33,6.1NRT,291.35,4.14,D
24.35236,117.99227,304.31,1.01,1,2022-02-26,0242,T,59,6.1NRT,292.78,3.64,D
23.71367,121.47739,312.55,1.22,1.1,2022-02-26,0242,T,70,6.1NRT,299.4,10.89,D
23.58729,120.42956,312.19,1.1,1.04,2022-02-26,0242,T,72,6.1NRT,296.3,7.59,D
23.09479,120.28004,311.8,1.09,1.04,2022-02-26,0242,T,70,6.1NRT,298.25,5.76,D
-20.33575,-70.86328,305.33,1.36,1.16,2022-02-26,0332,T,25,6.1NRT,288.67,10.31,N
-34.10523,-70.45354,304.96,1.01,1.01,2022-02-26,0329,T,62,6.1NRT,285.44,9.46,N
-34.10684,-70.46436,301.38,1.01,1.01,2022-02-26,0329,T,40,6.1NRT,285.58,7.28,N
-20.23151,-40.2333,302.9,2.99,1.64,2022-02-26,0332,A,52,6.1NRT,291.87,21.25,N
42.07003,-6.95068,312.59,2.53,1.53,2022-02-26,0312,A,85,6.1NRT,270.96,62.01,N
42.05699,-6.95669,301.6,2.53,1.53,2022-02-26,0314,A,32,6.1NRT,270.68,34.46,N
42.07814,-6.95607,303.47,2.53,1.53,2022-02-26,0314,A,55,6.1NRT,271.39,40.48,N
42.06494,-6.9614,311.49,2.53,1.53,2022-02-26,0314,A,83,6.1NRT,270.71,59.82,N
-10.00778,-37.03189,303.42,2.76,1.59,2022-02-26,0329,A,49,6.1NRT,291.37,23.85,N
-41.19346,146.3002,313.92,1.28,1.12,2022-02-26,0404,A,60,6.1NRT,299.97,8.83,D
-32.95296,146.23466,349.37,1.07,1.03,2022-02-26,0404,A,94,6.1NRT,300.6,54.46,D
-32.95444,146.22321,359.28,1.07,1.03,2022-02-26,0404,A,99,6.1NRT,303.58,79.38,D
-19.64432,146.61169,336.09,1.08,1.04,2022-02-26,0408,A,81,6.1NRT,309.08,28.1,D
-19.64594,146.60132,325.79,1.08,1.04,2022-02-26,0408,A,61,6.1NRT,304,12.14,D
22.45139,-83.2607,309.5,1.02,1.01,2022-02-26,0344,T,78,6.1NRT,291.71,9.3,N
22.68147,-82.00937,305.03,1.11,1.05,2022-02-26,0344,T,63,6.1NRT,291.8,7.64,N
22.75058,-82.88361,300.65,1.04,1.02,2022-02-26,0344,T,31,6.1NRT,290.33,4.96,N
22.80681,-82.81069,306.04,1.04,1.02,2022-02-26,0344,T,67,6.1NRT,290.5,8.12,N
31.556,131.0954,308.43,1.09,1.04,2022-02-26,0425,A,55,6.1NRT,293.19,8.46,D
32.02581,131.48555,313.76,1.05,1.02,2022-02-26,0425,A,56,6.1NRT,294.24,9.73,D
32.04605,131.27,309.95,1.07,1.03,2022-02-26,0425,A,51,6.1NRT,289.76,9.6,D
32.21643,131.52234,305.98,1.05,1.02,2022-02-26,0425,A,53,6.1NRT,294.9,4.25,D
32.73132,131.10353,312.02,1.07,1.03,2022-02-26,0425,A,72,6.1NRT,287.74,12.76,D
32.7408,130.98502,336.04,1.07,1.03,2022-02-26,0425,A,85,6.1NRT,286.97,39.96,D
32.74998,130.98305,342.55,1.07,1.03,2022-02-26,0425,A,72,6.1NRT,289.75,49.8,D
32.74454,130.94897,340.18,1.08,1.04,2022-02-26,0425,A,58,6.1NRT,292.8,44.22,D
32.74273,130.93761,341.69,1.08,1.04,2022-02-26,0425,A,92,6.1NRT,291.57,49.93,D
32.76097,130.99249,326.57,1.07,1.03,2022-02-26,0425,A,39,6.1NRT,285.6,25.76,D
32.75916,130.98109,369.38,1.07,1.03,2022-02-26,0425,A,100,6.1NRT,296.45,123.48,D
32.75554,130.95836,355.39,1.08,1.04,2022-02-26,0425,A,98,6.1NRT,294.73,77.47,D
32.75372,130.94695,361.7,1.08,1.04,2022-02-26,0425,A,100,6.1NRT,295.03,95.7,D
32.7519,130.93549,334.8,1.08,1.04,2022-02-26,0425,A,89,6.1NRT,289.27,37.33,D
32.75007,130.92401,336.13,1.08,1.04,2022-02-26,0425,A,90,6.1NRT,289.27,42.26,D
32.76654,130.96783,348,1.07,1.03,2022-02-26,0425,A,92,6.1NRT,292.48,62.81,D
32.76109,130.93347,351.35,1.08,1.04,2022-02-26,0425,A,96,6.1NRT,287.79,71.42,D
32.75926,130.92197,367.58,1.08,1.04,2022-02-26,0425,A,100,6.1NRT,290.57,122.23,D
32.77573,130.96593,326.27,1.07,1.03,2022-02-26,0425,A,55,6.1NRT,289.94,26.29,D
32.85791,131.19576,313.19,1.06,1.03,2022-02-26,0425,A,73,6.1NRT,285.74,14.98,D
32.85616,131.18471,313.5,1.06,1.03,2022-02-26,0425,A,74,6.1NRT,285.98,15.24,D
33.05903,131.29822,324.98,1.05,1.02,2022-02-26,0425,A,83,6.1NRT,288.25,24.57,D
33.05732,131.28732,327.65,1.05,1.02,2022-02-26,0425,A,85,6.1NRT,289.93,28.18,D
33.06811,131.29636,327.53,1.05,1.02,2022-02-26,0425,A,85,6.1NRT,288.87,27.06,D
33.0664,131.28546,329.42,1.05,1.02,2022-02-26,0425,A,86,6.1NRT,288.91,29.91,D
33.07071,131.19334,310.45,1.05,1.02,2022-02-26,0425,A,70,6.1NRT,286.13,12.42,D
33.1547,131.20273,301.22,1.05,1.02,2022-02-26,0425,A,45,6.1NRT,284.76,6,D
33.51493,133.3197,304.16,1.01,1,2022-02-26,0425,A,58,6.1NRT,291.31,6.35,D
33.52387,133.31793,300.01,1.01,1,2022-02-26,0425,A,12,6.1NRT,289.88,3.98,D
33.29219,130.96111,303.04,1.06,1.03,2022-02-26,0425,A,33,6.1NRT,287.01,6.05,D
33.69597,130.70732,303.43,1.07,1.03,2022-02-26,0425,A,52,6.1NRT,290.41,4.4,D
33.75776,130.9167,320.49,1.06,1.03,2022-02-26,0425,A,80,6.1NRT,286.45,20.24,D
33.756,130.90555,336.78,1.06,1.03,2022-02-26,0425,A,90,6.1NRT,291.61,42.55,D
33.76689,130.91483,371.05,1.06,1.03,2022-02-26,0425,A,100,6.1NRT,292.44,130.32,D
33.76512,130.90361,326.99,1.06,1.03,2022-02-26,0425,A,85,6.1NRT,293.3,27.77,D
34.24389,133.81488,305.13,1.03,1.02,2022-02-26,0425,A,61,6.1NRT,291.46,3.91,D
33.85843,130.85207,306.26,1.06,1.03,2022-02-26,0425,A,47,6.1NRT,290.1,6.34,D
33.8485,130.50488,300.67,1.09,1.04,2022-02-26,0425,A,25,6.1NRT,286.57,4.6,D
35.06615,137.12798,304,1.45,1.19,2022-02-26,0425,A,49,6.1NRT,290.12,3.75,D
35.29357,138.84058,306.84,1.86,1.33,2022-02-26,0425,A,25,6.1NRT,282.94,18.08,D
35.29156,138.81868,319.15,1.86,1.33,2022-02-26,0425,A,71,6.1NRT,284.95,43.37,D
35.30344,138.81624,313.46,1.86,1.33,2022-02-26,0425,A,50,6.1NRT,281.91,31.6,D
35.06409,133.75853,302.37,1.04,1.02,2022-02-26,0425,A,35,6.1NRT,288.98,5.71,D
35.89324,126.95808,310.91,1.47,1.2,2022-02-26,0425,A,53,6.1NRT,281.56,19.83,D
35.89026,126.94206,314.38,1.48,1.2,2022-02-26,0425,A,56,6.1NRT,285.83,24.76,D
-1.9939,-78.34542,318.42,1,1,2022-02-26,0338,T,97,6.1NRT,267.79,21.74,N
4.56346,-71.87769,300.83,3.09,1.67,2022-02-26,0338,T,27,6.1NRT,286.47,21.21,N
7.44758,-75.37907,301.29,1.82,1.32,2022-02-26,0340,T,24,6.1NRT,289.37,8.78,N
7.76733,-81.21681,314.11,1.01,1,2022-02-26,0342,T,89,6.1NRT,295.55,11.86,N
7.76605,-81.22581,315.01,1.01,1,2022-02-26,0342,T,90,6.1NRT,294.77,12.62,N
8.50187,-77.86382,303.18,1.26,1.12,2022-02-26,0342,T,36,6.1NRT,292.54,6.35,N
10.06766,-73.01945,304.14,3.08,1.67,2022-02-26,0342,T,59,6.1NRT,284.68,43.97,N
10.23733,-73.48882,306.45,2.83,1.61,2022-02-26,0342,T,68,6.1NRT,294.21,22.37,N
10.23962,-73.49496,307.51,2.83,1.61,2022-02-26,0342,T,72,6.1NRT,294.15,26.04,N
9.20842,-83.39005,305.68,1.15,1.07,2022-02-26,0342,T,65,6.1NRT,291.91,8.21,N
11.03742,-74.15145,303.07,2.58,1.54,2022-02-26,0342,T,25,6.1NRT,293.01,13.39,N
11.03488,-74.17271,308.98,2.57,1.54,2022-02-26,0342,T,76,6.1NRT,294.05,26.65,N
10.21873,-85.79037,306.06,1.56,1.23,2022-02-26,0342,T,67,6.1NRT,295.52,9.04,N
10.37668,-85.20102,307.52,1.41,1.18,2022-02-26,0342,T,72,6.1NRT,294.93,9.52,N
10.38716,-85.20271,307.83,1.41,1.18,2022-02-26,0342,T,31,6.1NRT,294.72,9.02,N
10.39957,-85.19167,311.69,1.41,1.18,2022-02-26,0342,T,43,6.1NRT,294.73,13.09,N
10.39629,-85.1845,306.7,1.41,1.17,2022-02-26,0342,T,69,6.1NRT,294.96,8.66,N
10.4432,-85.5117,354.64,1.48,1.2,2022-02-26,0342,T,100,6.1NRT,295.93,128.13,N
10.44118,-85.52502,312.98,1.48,1.2,2022-02-26,0342,T,86,6.1NRT,293.22,19.27,N
10.44853,-85.50465,323.97,1.48,1.2,2022-02-26,0342,T,100,6.1NRT,294.71,37.25,N
10.44642,-85.51795,345.18,1.48,1.2,2022-02-26,0342,T,100,6.1NRT,295.08,92.45,N
10.47732,-85.7449,314.15,1.54,1.22,2022-02-26,0342,T,89,6.1NRT,295.8,20.03,N
10.47525,-85.7583,306.54,1.54,1.22,2022-02-26,0342,T,68,6.1NRT,295.36,9.78,N
12.8671,-87.58864,307.52,1.91,1.35,2022-02-26,0342,T,72,6.1NRT,295.59,13.13,N
12.8596,-87.59309,306.16,1.91,1.35,2022-02-26,0342,T,42,6.1NRT,295.52,10.42,N
12.87461,-87.57741,305.9,1.9,1.35,2022-02-26,0342,T,66,6.1NRT,295.33,10.81,N
13.55177,-87.46195,307.75,1.81,1.32,2022-02-26,0342,T,72,6.1NRT,296.06,11.89,N
15.05595,-83.85262,311.42,1.06,1.03,2022-02-26,0342,T,82,6.1NRT,293.25,10.33,N
17.89939,-92.4869,305.2,3.57,1.77,2022-02-26,0344,T,63,6.1NRT,290.61,35.29,N
17.89286,-92.49063,307.35,3.57,1.77,2022-02-26,0344,T,71,6.1NRT,290.67,44.4,N
17.83386,-93.12827,305.66,4,1.86,2022-02-26,0344,T,65,6.1NRT,289.98,45.99,N
17.84654,-93.09936,300.17,3.97,1.85,2022-02-26,0344,T,20,6.1NRT,289.99,22.55,N
17.83915,-93.13577,304.03,4,1.86,2022-02-26,0344,T,58,6.1NRT,289.99,39.84,N
17.89732,-93.18726,349.76,4.03,1.86,2022-02-26,0344,T,100,6.1NRT,289.37,466.68,N
17.89,-93.22417,304.78,4.05,1.87,2022-02-26,0344,T,22,6.1NRT,286.81,51.38,N
17.90988,-93.1573,310.85,4,1.86,2022-02-26,0344,T,75,6.1NRT,289.98,71.82,N
17.9024,-93.19386,340.3,4.03,1.86,2022-02-26,0344,T,100,6.1NRT,288.69,333.68,N
18.05503,-93.11352,300.55,3.95,1.85,2022-02-26,0344,T,18,6.1NRT,290.02,26.46,N
18.06786,-93.08509,308.66,3.92,1.84,2022-02-26,0344,T,75,6.1NRT,290.42,60.48,N
18.41666,-92.10455,331.69,3.26,1.71,2022-02-26,0344,T,100,6.1NRT,287.67,180.38,N
18.41093,-92.13472,321.58,3.28,1.71,2022-02-26,0344,T,100,6.1NRT,288.85,110.98,N
20.72068,-76.47987,300.33,2.36,1.48,2022-02-26,0344,T,5,6.1NRT,290.29,10.59,N
18.43173,-92.10782,313.14,3.26,1.71,2022-02-26,0344,T,66,6.1NRT,288.4,71.78,N
18.42603,-92.13801,303.78,3.28,1.71,2022-02-26,0344,T,41,6.1NRT,289.08,32.08,N
18.41373,-92.11025,326.8,3.26,1.71,2022-02-26,0344,T,100,6.1NRT,287.77,146.1,N
18.40778,-92.14039,304.22,3.28,1.71,2022-02-26,0344,T,48,6.1NRT,288.98,34.02,N
20.7299,-76.4875,305.9,2.36,1.48,2022-02-26,0344,T,66,6.1NRT,290.55,23.42,N
18.4288,-92.11349,328.77,3.26,1.71,2022-02-26,0344,T,100,6.1NRT,289,156.98,N
18.42288,-92.14364,302.15,3.28,1.71,2022-02-26,0344,T,31,6.1NRT,289.2,26.11,N
20.88549,-77.39101,301.5,2.03,1.39,2022-02-26,0344,T,38,6.1NRT,290.77,10.68,N
20.85016,-77.96624,303.88,1.84,1.33,2022-02-26,0344,T,57,6.1NRT,291.56,13.2,N
19.40893,-89.25508,304.11,1.91,1.35,2022-02-26,0344,T,59,6.1NRT,291.78,13.82,N
19.41358,-89.2616,310.7,1.91,1.35,2022-02-26,0344,T,81,6.1NRT,292.04,25.59,N
19.396,-92.04787,307.19,3.08,1.67,2022-02-26,0344,T,52,6.1NRT,291.55,32.77,N
22.26297,-80.88007,305.46,1.24,1.11,2022-02-26,0344,T,64,6.1NRT,291.77,9.48,N
22.35655,-80.86288,305.05,1.24,1.11,2022-02-26,0344,T,63,6.1NRT,291.62,9.01,N
-15.92841,144.82387,320.69,1.02,1.01,2022-02-26,0410,A,48,6.1NRT,303.67,5.96,D
-15.07992,133.39433,314.57,4.28,1.91,2022-02-26,0410,A,52,6.1NRT,293.18,36.8,D
42.55676,101.281,301.44,1.08,1.04,2022-02-26,0416,T,45,6.1NRT,287.37,2.97,D
38.95765,106.87136,305.79,2.45,1.51,2022-02-26,0416,T,49,6.1NRT,287.51,19.81,D
39.83953,98.27728,303.95,1,1,2022-02-26,0416,T,35,6.1NRT,285.92,4.81,D
38.75501,100.53542,305.88,1.13,1.06,2022-02-26,0416,T,54,6.1NRT,290.48,3.58,D
38.6829,100.64211,308.9,1.14,1.07,2022-02-26,0416,T,68,6.1NRT,289.68,7.11,D
38.67079,100.5983,308.64,1.14,1.06,2022-02-26,0416,T,67,6.1NRT,291.54,6.34,D
38.61167,100.62917,304.22,1.15,1.07,2022-02-26,0416,T,58,6.1NRT,288.97,3.8,D
37.03249,103.02467,301.48,1.61,1.25,2022-02-26,0416,T,39,6.1NRT,286.46,8.26,D
26.63531,93.0086,304.92,1.05,1.02,2022-02-26,0421,T,0,6.1NRT,292.45,3.83,D
25.49393,96.78709,310.36,1.16,1.07,2022-02-26,0423,T,64,6.1NRT,293.41,8.95,D
25.34208,97.14395,310.56,1.21,1.09,2022-02-26,0423,T,57,6.1NRT,297.44,7.25,D
25.25764,96.91667,316.2,1.18,1.08,2022-02-26,0423,T,61,6.1NRT,301.06,7.18,D
25.04123,97.40112,322.47,1.26,1.12,2022-02-26,0423,T,72,6.1NRT,299.52,20.19,D
23.8119,101.37361,307.76,2.46,1.51,2022-02-26,0423,T,66,6.1NRT,289.59,29.93,D
23.8173,101.36871,309.73,2.46,1.51,2022-02-26,0423,T,69,6.1NRT,289.55,33.18,D
24.26607,97.36197,316.48,1.29,1.13,2022-02-26,0423,T,76,6.1NRT,295.96,15.81,D
23.95729,98.65118,315.36,1.57,1.23,2022-02-26,0423,T,76,6.1NRT,291.8,24.28,D
25.13653,89.72572,310.42,1.45,1.19,2022-02-26,0423,T,0,6.1NRT,298.38,10.23,D
24.44096,93.68654,307.47,1,1,2022-02-26,0423,T,57,6.1NRT,294.13,4.87,D
24.43956,93.69624,306.35,1,1,2022-02-26,0423,T,40,6.1NRT,294.19,3.68,D
24.95919,89.58711,311.91,1.47,1.2,2022-02-26,0423,T,0,6.1NRT,300.3,12.32,D
24.71885,89.66643,312.61,1.44,1.19,2022-02-26,0423,T,0,6.1NRT,300.78,12.51,D
23.23433,99.25394,303.86,1.78,1.31,2022-02-26,0423,T,34,6.1NRT,292.35,8.59,D
22.74056,101.18977,300.66,2.52,1.53,2022-02-26,0423,T,17,6.1NRT,290.05,12.03,D
22.7579,100.88133,306.9,2.39,1.49,2022-02-26,0423,T,58,6.1NRT,293.77,19.6,D
22.75353,100.90413,313.51,2.4,1.49,2022-02-26,0423,T,74,6.1NRT,292.88,35.21,D
23.60821,95.69436,315.09,1.09,1.04,2022-02-26,0423,T,71,6.1NRT,300.52,6.87,D
22.94646,99.44231,305.46,1.86,1.33,2022-02-26,0423,T,60,6.1NRT,294.17,10.95,D
22.94317,99.46044,302.86,1.87,1.34,2022-02-26,0423,T,48,6.1NRT,292.32,7.8,D
22.61361,100.79483,310.55,2.37,1.49,2022-02-26,0423,T,68,6.1NRT,292.24,28.21,D
22.61343,100.72651,309.01,2.34,1.48,2022-02-26,0423,T,67,6.1NRT,293.49,23.61,D
23.5153,95.53554,312.82,1.08,1.04,2022-02-26,0423,T,47,6.1NRT,299.6,5.48,D
22.61673,100.72151,304.57,2.34,1.48,2022-02-26,0423,T,59,6.1NRT,293.48,16.18,D
22.61243,100.74426,305.14,2.35,1.48,2022-02-26,0423,T,52,6.1NRT,293.29,16.53,D
22.60406,100.78836,310.9,2.37,1.49,2022-02-26,0423,T,71,6.1NRT,292.67,31.36,D
23.48431,95.5513,316.02,1.08,1.04,2022-02-26,0423,T,68,6.1NRT,300.67,7.22,D
22.82343,99.2106,305.91,1.8,1.32,2022-02-26,0423,T,49,6.1NRT,293.1,10.44,D
22.82819,99.20549,311.47,1.8,1.32,2022-02-26,0423,T,70,6.1NRT,294.35,18.44,D
23.61671,93.84423,307.11,1,1,2022-02-26,0423,T,39,6.1NRT,294.02,5.2,D
23.61337,92.77576,312.01,1.02,1.01,2022-02-26,0423,T,67,6.1NRT,295.76,8.35,D
23.612,92.78555,323.15,1.02,1.01,2022-02-26,0423,T,80,6.1NRT,295.11,18.49,D
23.39311,93.66952,310.14,1,1,2022-02-26,0423,T,58,6.1NRT,298.26,5.93,D
22.94085,95.78442,317.88,1.12,1.05,2022-02-26,0423,T,71,6.1NRT,302.85,7.29,D
22.80845,96.06227,321.49,1.16,1.07,2022-02-26,0423,T,76,6.1NRT,300.95,13.27,D
22.80665,96.07318,314.38,1.16,1.07,2022-02-26,0423,T,31,6.1NRT,299.49,5.7,D
22.8036,96.0662,324.27,1.16,1.07,2022-02-26,0423,T,78,6.1NRT,299.82,18.28,D
22.60659,97.14548,317.72,1.33,1.14,2022-02-26,0423,T,72,6.1NRT,300.33,14.91,D
22.60448,97.15805,315.33,1.33,1.14,2022-02-26,0423,T,67,6.1NRT,298.76,10.64,D
22.79757,95.74059,320.05,1.12,1.05,2022-02-26,0423,T,73,6.1NRT,305.41,7.06,D
23.09268,93.70836,315.74,1,1,2022-02-26,0423,T,71,6.1NRT,294.65,10.54,D
23.04984,93.74439,307.29,1,1,2022-02-26,0423,T,37,6.1NRT,296.52,4.75,D
22.45054,97.4591,316.72,1.4,1.17,2022-02-26,0423,T,52,6.1NRT,301.72,11.82,D
22.40443,96.93856,322.66,1.3,1.13,2022-02-26,0423,T,76,6.1NRT,303.43,15.64,D
22.4637,96.46671,322.84,1.22,1.1,2022-02-26,0423,T,65,6.1NRT,303.67,14.5,D
22.89658,93.65691,310.51,1,1,2022-02-26,0423,T,48,6.1NRT,297.42,6.18,D
22.89518,93.66656,308.63,1,1,2022-02-26,0423,T,35,6.1NRT,297.56,5.34,D
22.46265,96.46073,319.71,1.22,1.1,2022-02-26,0423,T,21,6.1NRT,305.53,10.94,D
22.50362,95.6291,317.33,1.12,1.05,2022-02-26,0423,T,57,6.1NRT,302.61,9.25,D
22.27076,97.00404,318.95,1.32,1.14,2022-02-26,0423,T,49,6.1NRT,302.37,15.86,D
21.81976,99.39291,309.77,1.95,1.36,2022-02-26,0423,T,63,6.1NRT,296.02,16.29,D
22.74161,93.52625,313.85,1,1,2022-02-26,0423,T,60,6.1NRT,297.03,9.77,D
22.01205,97.19245,314.64,1.37,1.16,2022-02-26,0423,T,65,6.1NRT,297.55,13.03,D
22.08738,96.50332,318.02,1.24,1.11,2022-02-26,0423,T,64,6.1NRT,299.05,13.17,D
21.41749,100.20238,306.62,2.27,1.46,2022-02-26,0423,T,62,6.1NRT,293.14,18.78,D
22.08695,96.49745,312.95,1.24,1.11,2022-02-26,0423,T,21,6.1NRT,298.49,7.3,D
21.4195,100.19673,303.86,2.27,1.46,2022-02-26,0423,T,54,6.1NRT,293.08,14.26,D
21.79767,97.49022,311.62,1.44,1.19,2022-02-26,0423,T,62,6.1NRT,293.73,14.29,D
22.33532,94.02421,318.96,1.01,1,2022-02-26,0423,T,68,6.1NRT,300.25,9.81,D
21.846,96.71516,310.73,1.29,1.13,2022-02-26,0423,T,21,6.1NRT,297.79,7.18,D
22.30778,93.58957,312.02,1,1,2022-02-26,0423,T,62,6.1NRT,298.68,7.72,D
21.83823,96.51532,315.2,1.25,1.11,2022-02-26,0423,T,55,6.1NRT,300.57,9.89,D
21.68755,96.98567,316.66,1.34,1.15,2022-02-26,0423,T,67,6.1NRT,304.2,11.67,D
21.88961,95.30084,321.96,1.1,1.04,2022-02-26,0423,T,71,6.1NRT,307.74,7.5,D
22.05337,93.99735,316.83,1.01,1,2022-02-26,0423,T,30,6.1NRT,303.08,6.52,D
22.04442,93.99583,320.8,1.01,1,2022-02-26,0423,T,70,6.1NRT,303.25,10.74,D
21.28876,96.36026,314.3,1.25,1.11,2022-02-26,0423,T,46,6.1NRT,299.42,10.81,D
21.80492,92.86571,309.09,1,1,2022-02-26,0423,T,57,6.1NRT,297.52,5.27,D
20.96782,97.68836,321.02,1.53,1.22,2022-02-26,0423,T,69,6.1NRT,306.7,19.56,D
20.96578,97.68204,319.9,1.53,1.22,2022-02-26,0423,T,53,6.1NRT,305.94,15.71,D
21.02838,97.05486,321.3,1.39,1.17,2022-02-26,0423,T,58,6.1NRT,308.63,11.13,D
21.12296,96.24539,317.09,1.24,1.11,2022-02-26,0423,T,54,6.1NRT,302.21,10.34,D
20.83492,96.30872,320.37,1.26,1.12,2022-02-26,0423,T,61,6.1NRT,302.25,12.32,D
20.37366,97.16267,322.42,1.45,1.19,2022-02-26,0423,T,73,6.1NRT,307.03,16.27,D
20.15268,98.37307,310.19,1.77,1.3,2022-02-26,0423,T,56,6.1NRT,297.89,12.85,D
20.20851,97.39423,324.19,1.51,1.21,2022-02-26,0423,T,77,6.1NRT,302.17,25.49,D
20.20583,97.40974,321.37,1.51,1.21,2022-02-26,0423,T,74,6.1NRT,302.17,21.07,D
20.24475,96.9585,316.42,1.41,1.18,2022-02-26,0423,T,50,6.1NRT,301.08,11.25,D
20.209,96.97919,317.72,1.42,1.18,2022-02-26,0423,T,51,6.1NRT,301.79,13.45,D
20.20673,96.99261,327.54,1.42,1.18,2022-02-26,0423,T,80,6.1NRT,302.71,29.13,D
20.17541,96.98647,335.09,1.42,1.18,2022-02-26,0423,T,86,6.1NRT,302.68,45.42,D
20.17309,97,316.77,1.42,1.18,2022-02-26,0423,T,21,6.1NRT,301.96,9.04,D
20.16493,96.9847,325.88,1.42,1.18,2022-02-26,0423,T,78,6.1NRT,303.29,24.43,D
20.06311,97.22836,328.24,1.48,1.2,2022-02-26,0423,T,81,6.1NRT,307.4,27.62,D
20.03899,97.36879,324.98,1.51,1.21,2022-02-26,0423,T,52,6.1NRT,304.6,21.73,D
19.97493,97.67319,314.98,1.59,1.24,2022-02-26,0423,T,65,6.1NRT,301.5,11.85,D
19.98516,97.33813,315.57,1.51,1.21,2022-02-26,0423,T,48,6.1NRT,303.01,8.37,D
19.91313,97.36887,314,1.52,1.22,2022-02-26,0423,T,63,6.1NRT,301.4,9.95,D
19.91086,97.36243,312.92,1.52,1.22,2022-02-26,0423,T,55,6.1NRT,301.37,7.58,D
19.82047,97.896,309.29,1.66,1.27,2022-02-26,0423,T,44,6.1NRT,298.18,9.28,D
19.83716,97.66401,309.82,1.6,1.25,2022-02-26,0423,T,36,6.1NRT,298.55,7.84,D
19.69596,97.27708,330.74,1.51,1.21,2022-02-26,0423,T,84,6.1NRT,304.02,40.3,D
19.6935,97.29152,319.82,1.52,1.22,2022-02-26,0423,T,70,6.1NRT,302.7,20.28,D
18.45522,103.74335,308.2,4.79,2,2022-02-26,0423,T,60,6.1NRT,296.22,39.8,D
20.0986,94.70215,318.11,1.08,1.04,2022-02-26,0423,T,66,6.1NRT,305.56,5.74,D
19.80798,96.36446,315.43,1.32,1.14,2022-02-26,0423,T,61,6.1NRT,301.33,12.58,D
19.53954,96.37368,320.63,1.33,1.14,2022-02-26,0423,T,66,6.1NRT,305.17,13.3,D
19.77497,94.65262,322,1.09,1.04,2022-02-26,0423,T,72,6.1NRT,306.56,9.85,D
19.37582,96.56248,310.85,1.38,1.16,2022-02-26,0423,T,48,6.1NRT,298.13,9.97,D
19.6544,94.77285,320.85,1.1,1.05,2022-02-26,0423,T,71,6.1NRT,307.15,9.14,D
19.65278,94.7832,331.1,1.1,1.05,2022-02-26,0423,T,83,6.1NRT,307.59,22.29,D
19.35316,96.57085,314.04,1.38,1.16,2022-02-26,0423,T,61,6.1NRT,296.96,14.09,D
19.35102,96.5836,391.61,1.38,1.16,2022-02-26,0423,T,100,6.1NRT,302.59,327.13,D
19.5528,94.77054,318.28,1.1,1.05,2022-02-26,0423,T,67,6.1NRT,304.62,7.93,D
19.39529,95.42917,321.11,1.19,1.08,2022-02-26,0423,T,73,6.1NRT,306.62,9.42,D
19.38742,95.41641,328.57,1.18,1.08,2022-02-26,0423,T,81,6.1NRT,306.95,19.91,D
19.38565,95.42753,318.87,1.19,1.08,2022-02-26,0423,T,53,6.1NRT,306.05,6.63,D
19.38032,95.46095,318.5,1.19,1.09,2022-02-26,0423,T,68,6.1NRT,306.17,6.07,D
19.44809,94.78854,316.57,1.11,1.05,2022-02-26,0423,T,63,6.1NRT,305.26,5.74,D
18.92034,97.55429,312.27,1.63,1.26,2022-02-26,0423,T,63,6.1NRT,300.15,11.49,D
19.35783,94.7144,318.25,1.1,1.05,2022-02-26,0423,T,67,6.1NRT,305.86,6.67,D
18.99589,95.68942,316.38,1.24,1.11,2022-02-26,0423,T,66,6.1NRT,304.97,7.15,D
19.06283,95.01099,319.59,1.14,1.06,2022-02-26,0423,T,70,6.1NRT,308.18,7.3,D
18.96774,94.96659,323.27,1.14,1.06,2022-02-26,0423,T,75,6.1NRT,306.19,12.18,D
18.9581,94.84445,316.49,1.12,1.06,2022-02-26,0423,T,63,6.1NRT,303.52,7.69,D
18.82546,95.54073,324.82,1.22,1.1,2022-02-26,0423,T,75,6.1NRT,308.84,15.29,D
18.82278,95.54551,319.76,1.22,1.1,2022-02-26,0423,T,38,6.1NRT,307.88,8.72,D
